N,replica,metric,value
250,47,lcc_nodes,145.0
250,47,lcc_ratio,0.58
250,47,avg_shortest_path_lcc,2.37816091954023
250,47,diameter_lcc,6.0
250,47,degree_assortativity_ud,-0.5250438694053396
250,47,avg_clustering_ud,0.0
250,47,modularity_ud,0.4566720861947633
250,48,n_nodes,250.0
250,48,n_edges,187.0
250,48,lcc_nodes,141.0
250,48,lcc_ratio,0.564
250,48,avg_shortest_path_lcc,2.370212765957447
250,48,diameter_lcc,6.0
250,48,degree_assortativity_ud,-0.5006710182071458
250,48,avg_clustering_ud,0.0
250,48,modularity_ud,0.5140511600237953
250,49,n_nodes,250.0
250,49,n_edges,224.0
250,49,lcc_nodes,172.0
250,49,lcc_ratio,0.688
250,49,avg_shortest_path_lcc,2.9210526315789473
250,49,diameter_lcc,8.0
250,49,degree_assortativity_ud,-0.4369708577185833
250,49,avg_clustering_ud,0.0
250,49,modularity_ud,0.596576593600403
250,50,n_nodes,250.0
250,50,n_edges,111.0
250,50,lcc_nodes,36.0
250,50,lcc_ratio,0.144
250,50,avg_shortest_path_lcc,2.276190476190476
250,50,diameter_lcc,4.0
250,50,degree_assortativity_ud,-0.29700829606877754
250,50,avg_clustering_ud,0.0
250,50,modularity_ud,0.882468787158145
250,51,n_nodes,250.0
250,51,n_edges,233.0
250,51,lcc_nodes,179.0
250,51,lcc_ratio,0.716
250,51,avg_shortest_path_lcc,3.0825434687088067
250,51,diameter_lcc,8.0
250,51,degree_assortativity_ud,-0.3971822562088701
250,51,avg_clustering_ud,0.0
250,51,modularity_ud,0.6248761727172076
250,52,n_nodes,250.0
250,52,n_edges,196.0
250,52,lcc_nodes,141.0
250,52,lcc_ratio,0.564
250,52,avg_shortest_path_lcc,2.3242147922998986
250,52,diameter_lcc,6.0
250,52,degree_assortativity_ud,-0.4681935258088259
250,52,avg_clustering_ud,0.0
250,52,modularity_ud,0.5264531848242255
250,53,n_nodes,250.0
250,53,n_edges,100.0
250,53,lcc_nodes,36.0
250,53,lcc_ratio,0.144
250,53,avg_shortest_path_lcc,2.276190476190476
250,53,diameter_lcc,4.0
250,53,degree_assortativity_ud,-0.2948527686981573
250,53,avg_clustering_ud,0.0
250,53,modularity_ud,0.8652921953094963
250,54,n_nodes,250.0
250,54,n_edges,199.0
250,54,lcc_nodes,143.0
250,54,lcc_ratio,0.572
250,54,avg_shortest_path_lcc,2.6303555599330246
250,54,diameter_lcc,7.0
250,54,degree_assortativity_ud,-0.4269907826761801
250,54,avg_clustering_ud,0.0
250,54,modularity_ud,0.5886381172839505
250,55,n_nodes,250.0
250,55,n_edges,215.0
250,55,lcc_nodes,140.0
250,55,lcc_ratio,0.56
250,55,avg_shortest_path_lcc,2.5317574511819116
250,55,diameter_lcc,7.0
250,55,degree_assortativity_ud,-0.4368449125132765
250,55,avg_clustering_ud,0.0
250,55,modularity_ud,0.6163328626634959
250,56,n_nodes,250.0
250,56,n_edges,118.0
250,56,lcc_nodes,36.0
250,56,lcc_ratio,0.144
250,56,avg_shortest_path_lcc,2.276190476190476
250,56,diameter_lcc,4.0
250,56,degree_assortativity_ud,-0.344350201476514
250,56,avg_clustering_ud,0.0
250,56,modularity_ud,0.8708008599838754
250,57,n_nodes,250.0
250,57,n_edges,184.0
250,57,lcc_nodes,135.0
250,57,lcc_ratio,0.54
250,57,avg_shortest_path_lcc,2.3564400221116637
250,57,diameter_lcc,6.0
250,57,degree_assortativity_ud,-0.4884899423236962
250,57,avg_clustering_ud,0.0
250,57,modularity_ud,0.5217185566259799
250,58,n_nodes,250.0
250,58,n_edges,216.0
250,58,lcc_nodes,171.0
250,58,lcc_ratio,0.684
250,58,avg_shortest_path_lcc,2.8360509115927073
250,58,diameter_lcc,8.0
250,58,degree_assortativity_ud,-0.47808030713247496
250,58,avg_clustering_ud,0.0
250,58,modularity_ud,0.5669709060094625
250,59,n_nodes,250.0
250,59,n_edges,201.0
250,59,lcc_nodes,143.0
250,59,lcc_ratio,0.572
250,59,avg_shortest_path_lcc,2.636659115532355
250,59,diameter_lcc,7.0
250,59,degree_assortativity_ud,-0.42725656464808187
250,59,avg_clustering_ud,0.0
250,59,modularity_ud,0.5760522029399345
250,60,n_nodes,250.0
250,60,n_edges,225.0
250,60,lcc_nodes,182.0
250,60,lcc_ratio,0.728
250,60,avg_shortest_path_lcc,3.0574342784287536
250,60,diameter_lcc,8.0
250,60,degree_assortativity_ud,-0.43385879446979325
250,60,avg_clustering_ud,0.0
250,60,modularity_ud,0.5884353741496599
250,61,n_nodes,250.0
250,61,n_edges,213.0
250,61,lcc_nodes,176.0
250,61,lcc_ratio,0.704
250,61,avg_shortest_path_lcc,3.017077922077922
250,61,diameter_lcc,7.0
250,61,degree_assortativity_ud,-0.43512464120657074
250,61,avg_clustering_ud,0.0
250,61,modularity_ud,0.5945819504272297
250,62,n_nodes,250.0
250,62,n_edges,119.0
250,62,lcc_nodes,37.0
250,62,lcc_ratio,0.148
250,62,avg_shortest_path_lcc,2.1831831831831834
250,62,diameter_lcc,4.0
250,62,degree_assortativity_ud,-0.33582043372280523
250,62,avg_clustering_ud,0.0
250,62,modularity_ud,0.8634885535900103
250,63,n_nodes,250.0
250,63,n_edges,228.0
250,63,lcc_nodes,176.0
250,63,lcc_ratio,0.704
250,63,avg_shortest_path_lcc,3.041298701298701
250,63,diameter_lcc,8.0
250,63,degree_assortativity_ud,-0.40862397969382164
250,63,avg_clustering_ud,0.0
250,63,modularity_ud,0.6183896014622944
250,64,n_nodes,250.0
250,64,n_edges,220.0
250,64,lcc_nodes,145.0
250,64,lcc_ratio,0.58
250,64,avg_shortest_path_lcc,2.5003831417624522
250,64,diameter_lcc,7.0
250,64,degree_assortativity_ud,-0.4672479341774241
250,64,avg_clustering_ud,0.0
250,64,modularity_ud,0.6039496527777778
250,65,n_nodes,250.0
250,65,n_edges,188.0
250,65,lcc_nodes,141.0
250,65,lcc_ratio,0.564
250,65,avg_shortest_path_lcc,2.459979736575481
250,65,diameter_lcc,7.0
250,65,degree_assortativity_ud,-0.4827253012176439
250,65,avg_clustering_ud,0.0
250,65,modularity_ud,0.5212820915972238
250,66,n_nodes,250.0
250,66,n_edges,230.0
250,66,lcc_nodes,169.0
250,66,lcc_ratio,0.676
250,66,avg_shortest_path_lcc,2.9721048182586642
250,66,diameter_lcc,7.0
250,66,degree_assortativity_ud,-0.4131396018042457
250,66,avg_clustering_ud,0.0
250,66,modularity_ud,0.64056617038229
250,67,n_nodes,250.0
250,67,n_edges,115.0
250,67,lcc_nodes,38.0
250,67,lcc_ratio,0.152
250,67,avg_shortest_path_lcc,2.1849217638691325
250,67,diameter_lcc,4.0
250,67,degree_assortativity_ud,-0.30618854100383613
250,67,avg_clustering_ud,0.0
250,67,modularity_ud,0.856875
250,68,n_nodes,250.0
250,68,n_edges,201.0
250,68,lcc_nodes,149.0
250,68,lcc_ratio,0.596
250,68,avg_shortest_path_lcc,2.571195356430256
250,68,diameter_lcc,6.0
250,68,degree_assortativity_ud,-0.45190886940344294
250,68,avg_clustering_ud,0.0
250,68,modularity_ud,0.5461157024793388
250,69,n_nodes,250.0
250,69,n_edges,224.0
250,69,lcc_nodes,175.0
250,69,lcc_ratio,0.7
250,69,avg_shortest_path_lcc,3.1619047619047618
250,69,diameter_lcc,8.0
250,69,degree_assortativity_ud,-0.42040104691147157
250,69,avg_clustering_ud,0.0
250,69,modularity_ud,0.6311914323962516
250,70,n_nodes,250.0
250,70,n_edges,223.0
250,70,lcc_nodes,178.0
250,70,lcc_ratio,0.712
250,70,avg_shortest_path_lcc,2.924839713070526
250,70,diameter_lcc,7.0
250,70,degree_assortativity_ud,-0.44674950483373055
250,70,avg_clustering_ud,0.0
250,70,modularity_ud,0.582571248850825
250,71,n_nodes,250.0
250,71,n_edges,59.0
250,71,lcc_nodes,12.0
250,71,lcc_ratio,0.048
250,71,avg_shortest_path_lcc,1.8333333333333333
250,71,diameter_lcc,2.0
250,71,degree_assortativity_ud,-0.29776624086344694
250,71,avg_clustering_ud,0.0
250,71,modularity_ud,0.9287825853265251
250,72,n_nodes,250.0
250,72,n_edges,206.0
250,72,lcc_nodes,160.0
250,72,lcc_ratio,0.64
250,72,avg_shortest_path_lcc,2.643946540880503
250,72,diameter_lcc,6.0
250,72,degree_assortativity_ud,-0.4799687052678988
250,72,avg_clustering_ud,0.0
250,72,modularity_ud,0.5603905474035344
250,73,n_nodes,250.0
250,73,n_edges,216.0
250,73,lcc_nodes,162.0
250,73,lcc_ratio,0.648
250,73,avg_shortest_path_lcc,2.903458323748179
250,73,diameter_lcc,8.0
250,73,degree_assortativity_ud,-0.43450769159635844
250,73,avg_clustering_ud,0.0
250,73,modularity_ud,0.6203847971849232
250,74,n_nodes,250.0
250,74,n_edges,197.0
250,74,lcc_nodes,143.0
250,74,lcc_ratio,0.572
250,74,avg_shortest_path_lcc,2.6013986013986012
250,74,diameter_lcc,6.0
250,74,degree_assortativity_ud,-0.44779386326809517
250,74,avg_clustering_ud,0.0
250,74,modularity_ud,0.5827324263038549
250,75,n_nodes,250.0
250,75,n_edges,109.0
250,75,lcc_nodes,28.0
250,75,lcc_ratio,0.112
250,75,avg_shortest_path_lcc,2.0555555555555554
250,75,diameter_lcc,3.0
250,75,degree_assortativity_ud,-0.34401620309648134
250,75,avg_clustering_ud,0.0
250,75,modularity_ud,0.8781163434903047
250,76,n_nodes,250.0
250,76,n_edges,194.0
250,76,lcc_nodes,138.0
250,76,lcc_ratio,0.552
250,76,avg_shortest_path_lcc,2.4236750238019678
250,76,diameter_lcc,6.0
250,76,degree_assortativity_ud,-0.4412205206260278
250,76,avg_clustering_ud,0.0
250,76,modularity_ud,0.5511557912409655
250,77,n_nodes,250.0
250,77,n_edges,103.0
250,77,lcc_nodes,29.0
250,77,lcc_ratio,0.116
250,77,avg_shortest_path_lcc,2.0541871921182264
250,77,diameter_lcc,3.0
250,77,degree_assortativity_ud,-0.3825640984801125
250,77,avg_clustering_ud,0.0
250,77,modularity_ud,0.8592290249433107
250,78,n_nodes,250.0
250,78,n_edges,221.0
250,78,lcc_nodes,144.0
250,78,lcc_ratio,0.576
250,78,avg_shortest_path_lcc,2.627719502719503
250,78,diameter_lcc,6.0
250,78,degree_assortativity_ud,-0.42435575428027716
250,78,avg_clustering_ud,0.0
250,78,modularity_ud,0.6353211805555555
250,79,n_nodes,250.0
250,79,n_edges,109.0
250,79,lcc_nodes,33.0
250,79,lcc_ratio,0.132
250,79,avg_shortest_path_lcc,2.1553030303030303
250,79,diameter_lcc,4.0
250,79,degree_assortativity_ud,-0.33748453725707217
250,79,avg_clustering_ud,0.0
250,79,modularity_ud,0.873639282637638
250,80,n_nodes,250.0
250,80,n_edges,218.0
250,80,lcc_nodes,166.0
250,80,lcc_ratio,0.664
250,80,avg_shortest_path_lcc,2.8817816721431178
250,80,diameter_lcc,7.0
250,80,degree_assortativity_ud,-0.45152050406244293
250,80,avg_clustering_ud,0.0
250,80,modularity_ud,0.5973461563883932
250,81,n_nodes,250.0
250,81,n_edges,115.0
250,81,lcc_nodes,34.0
250,81,lcc_ratio,0.136
250,81,avg_shortest_path_lcc,2.196078431372549
250,81,diameter_lcc,4.0
250,81,degree_assortativity_ud,-0.3170860289553411
250,81,avg_clustering_ud,0.0
250,81,modularity_ud,0.8695713579549467
250,82,n_nodes,250.0
250,82,n_edges,105.0
250,82,lcc_nodes,34.0
250,82,lcc_ratio,0.136
250,82,avg_shortest_path_lcc,2.24777183600713
250,82,diameter_lcc,4.0
250,82,degree_assortativity_ud,-0.37308182650278326
250,82,avg_clustering_ud,0.0
250,82,modularity_ud,0.8551526063100137
250,83,n_nodes,250.0
250,83,n_edges,95.0
250,83,lcc_nodes,31.0
250,83,lcc_ratio,0.124
250,83,avg_shortest_path_lcc,2.1118279569892473
250,83,diameter_lcc,4.0
250,83,degree_assortativity_ud,-0.3562327446574349
250,83,avg_clustering_ud,0.0
250,83,modularity_ud,0.8375
250,84,n_nodes,250.0
250,84,n_edges,228.0
250,84,lcc_nodes,171.0
250,84,lcc_ratio,0.684
250,84,avg_shortest_path_lcc,2.8826969384244925
250,84,diameter_lcc,7.0
250,84,degree_assortativity_ud,-0.4271488901417132
250,84,avg_clustering_ud,0.0
250,84,modularity_ud,0.6021272760050478
250,85,n_nodes,250.0
250,85,n_edges,206.0
250,85,lcc_nodes,163.0
250,85,lcc_ratio,0.652
250,85,avg_shortest_path_lcc,2.854199803075059
250,85,diameter_lcc,7.0
250,85,degree_assortativity_ud,-0.4653159682169357
250,85,avg_clustering_ud,0.0
250,85,modularity_ud,0.5875708884688091
250,86,n_nodes,250.0
250,86,n_edges,208.0
250,86,lcc_nodes,166.0
250,86,lcc_ratio,0.664
250,86,avg_shortest_path_lcc,2.7711573566995256
250,86,diameter_lcc,7.0
250,86,degree_assortativity_ud,-0.4803859786579387
250,86,avg_clustering_ud,0.0
250,86,modularity_ud,0.5530443582391635
250,87,n_nodes,250.0
250,87,n_edges,218.0
250,87,lcc_nodes,164.0
250,87,lcc_ratio,0.656
250,87,avg_shortest_path_lcc,2.78856800837947
250,87,diameter_lcc,7.0
250,87,degree_assortativity_ud,-0.43730465559739673
250,87,avg_clustering_ud,0.0
250,87,modularity_ud,0.5967901773716744
250,88,n_nodes,250.0
250,88,n_edges,224.0
250,88,lcc_nodes,181.0
250,88,lcc_ratio,0.724
250,88,avg_shortest_path_lcc,3.0606507059545733
250,88,diameter_lcc,7.0
250,88,degree_assortativity_ud,-0.4379371651361839
250,88,avg_clustering_ud,0.0
250,88,modularity_ud,0.5902366629101125
250,89,n_nodes,250.0
250,89,n_edges,114.0
250,89,lcc_nodes,33.0
250,89,lcc_ratio,0.132
250,89,avg_shortest_path_lcc,2.2083333333333335
250,89,diameter_lcc,4.0
250,89,degree_assortativity_ud,-0.34835913157886506
250,89,avg_clustering_ud,0.0
250,89,modularity_ud,0.870625
250,90,n_nodes,250.0
250,90,n_edges,226.0
250,90,lcc_nodes,177.0
250,90,lcc_ratio,0.708
250,90,avg_shortest_path_lcc,3.0152799178222907
250,90,diameter_lcc,7.0
250,90,degree_assortativity_ud,-0.43985337318537554
250,90,avg_clustering_ud,0.0
250,90,modularity_ud,0.6016515862647377
250,91,n_nodes,250.0
250,91,n_edges,225.0
250,91,lcc_nodes,177.0
250,91,lcc_ratio,0.708
250,91,avg_shortest_path_lcc,3.0843605546995376
250,91,diameter_lcc,8.0
250,91,degree_assortativity_ud,-0.4303769067327489
250,91,avg_clustering_ud,0.0
250,91,modularity_ud,0.6159346677036872
250,92,n_nodes,250.0
250,92,n_edges,230.0
250,92,lcc_nodes,180.0
250,92,lcc_ratio,0.72
250,92,avg_shortest_path_lcc,3.046803227808814
250,92,diameter_lcc,7.0
250,92,degree_assortativity_ud,-0.41583524370508984
250,92,avg_clustering_ud,0.0
250,92,modularity_ud,0.6094748520710059
250,93,n_nodes,250.0
250,93,n_edges,230.0
250,93,lcc_nodes,180.0
250,93,lcc_ratio,0.72
250,93,avg_shortest_path_lcc,3.0364990689013034
250,93,diameter_lcc,7.0
250,93,degree_assortativity_ud,-0.4267974793368596
250,93,avg_clustering_ud,0.0
250,93,modularity_ud,0.621506350669437
250,94,n_nodes,250.0
250,94,n_edges,218.0
250,94,lcc_nodes,183.0
250,94,lcc_ratio,0.732
250,94,avg_shortest_path_lcc,3.022038071218399
250,94,diameter_lcc,7.0
250,94,degree_assortativity_ud,-0.4709713298658916
250,94,avg_clustering_ud,0.0
250,94,modularity_ud,0.5597124513352913
250,95,n_nodes,250.0
250,95,n_edges,187.0
250,95,lcc_nodes,140.0
250,95,lcc_ratio,0.56
250,95,avg_shortest_path_lcc,2.446659815005139
250,95,diameter_lcc,7.0
250,95,degree_assortativity_ud,-0.48628388044503235
250,95,avg_clustering_ud,0.0
250,95,modularity_ud,0.5173932137573964
250,96,n_nodes,250.0
250,96,n_edges,204.0
250,96,lcc_nodes,151.0
250,96,lcc_ratio,0.604
250,96,avg_shortest_path_lcc,2.71205298013245
250,96,diameter_lcc,7.0
250,96,degree_assortativity_ud,-0.4287902409709335
250,96,avg_clustering_ud,0.0
250,96,modularity_ud,0.5724641975308643
250,97,n_nodes,250.0
250,97,n_edges,87.0
250,97,lcc_nodes,35.0
250,97,lcc_ratio,0.14
250,97,avg_shortest_path_lcc,2.13781512605042
250,97,diameter_lcc,3.0
250,97,degree_assortativity_ud,-0.337349843244025
250,97,avg_clustering_ud,0.0
250,97,modularity_ud,0.8157490548204158
250,98,n_nodes,250.0
250,98,n_edges,221.0
250,98,lcc_nodes,175.0
250,98,lcc_ratio,0.7
250,98,avg_shortest_path_lcc,2.9144170771756976
250,98,diameter_lcc,6.0
250,98,degree_assortativity_ud,-0.46589644926789753
250,98,avg_clustering_ud,0.0
250,98,modularity_ud,0.5915934224118953
250,99,n_nodes,250.0
250,99,n_edges,200.0
250,99,lcc_nodes,152.0
250,99,lcc_ratio,0.608
250,99,avg_shortest_path_lcc,2.563262460787731
250,99,diameter_lcc,6.0
250,99,degree_assortativity_ud,-0.4819438522023812
250,99,avg_clustering_ud,0.0
250,99,modularity_ud,0.5159062116672365
300,0,n_nodes,300.0
300,0,n_edges,287.0
300,0,lcc_nodes,212.0
300,0,lcc_ratio,0.7066666666666667
300,0,avg_shortest_path_lcc,3.06746847894125
300,0,diameter_lcc,8.0
300,0,degree_assortativity_ud,-0.3942550265434571
300,0,avg_clustering_ud,0.0
300,0,modularity_ud,0.649029602627784
300,1,n_nodes,300.0
300,1,n_edges,285.0
300,1,lcc_nodes,211.0
300,1,lcc_ratio,0.7033333333333334
300,1,avg_shortest_path_lcc,3.0737982396750168
300,1,diameter_lcc,8.0
300,1,degree_assortativity_ud,-0.39628552814818657
300,1,avg_clustering_ud,0.0
300,1,modularity_ud,0.6494801939513478
300,2,n_nodes,300.0
300,2,n_edges,273.0
300,2,lcc_nodes,204.0
300,2,lcc_ratio,0.68
300,2,avg_shortest_path_lcc,3.0060368975176277
300,2,diameter_lcc,8.0
300,2,degree_assortativity_ud,-0.4161931273112526
300,2,avg_clustering_ud,0.0
300,2,modularity_ud,0.6417444444444445
300,3,n_nodes,300.0
300,3,n_edges,280.0
300,3,lcc_nodes,210.0
300,3,lcc_ratio,0.7
300,3,avg_shortest_path_lcc,3.0247892458418772
300,3,diameter_lcc,8.0
300,3,degree_assortativity_ud,-0.4093292363106509
300,3,avg_clustering_ud,0.0
300,3,modularity_ud,0.6531930420764849
300,4,n_nodes,300.0
300,4,n_edges,228.0
300,4,lcc_nodes,178.0
300,4,lcc_ratio,0.5933333333333334
300,4,avg_shortest_path_lcc,2.6101060115533548
300,4,diameter_lcc,7.0
300,4,degree_assortativity_ud,-0.47671070499193835
300,4,avg_clustering_ud,0.0
300,4,modularity_ud,0.5085978835978836
300,5,n_nodes,300.0
300,5,n_edges,285.0
300,5,lcc_nodes,215.0
300,5,lcc_ratio,0.7166666666666667
300,5,avg_shortest_path_lcc,3.058552488589437
300,5,diameter_lcc,8.0
300,5,degree_assortativity_ud,-0.3979075855205456
300,5,avg_clustering_ud,0.0
300,5,modularity_ud,0.6373948097757621
300,6,n_nodes,300.0
300,6,n_edges,273.0
300,6,lcc_nodes,211.0
300,6,lcc_ratio,0.7033333333333334
300,6,avg_shortest_path_lcc,2.9662830060934327
300,6,diameter_lcc,8.0
300,6,degree_assortativity_ud,-0.4336277582128439
300,6,avg_clustering_ud,0.0
300,6,modularity_ud,0.6201975790535502
300,7,n_nodes,300.0
300,7,n_edges,286.0
300,7,lcc_nodes,210.0
300,7,lcc_ratio,0.7
300,7,avg_shortest_path_lcc,
300,7,diameter_lcc,
300,7,degree_assortativity_ud,-0.39925621940108946
300,7,avg_clustering_ud,0.0
300,7,modularity_ud,0.6440017850622743
300,8,n_nodes,300.0
300,8,n_edges,146.0
300,8,lcc_nodes,41.0
300,8,lcc_ratio,0.13666666666666666
300,8,avg_shortest_path_lcc,2.2487804878048783
300,8,diameter_lcc,4.0
300,8,degree_assortativity_ud,-0.3348456726472812
300,8,avg_clustering_ud,0.0
300,8,modularity_ud,0.8795228279461428
300,9,n_nodes,300.0
300,9,n_edges,271.0
300,9,lcc_nodes,212.0
300,9,lcc_ratio,0.7066666666666667
300,9,avg_shortest_path_lcc,2.9999552892783687
300,9,diameter_lcc,8.0
300,9,degree_assortativity_ud,-0.428417524812837
300,9,avg_clustering_ud,0.0
300,9,modularity_ud,0.6154852853994922
300,10,n_nodes,300.0
300,10,n_edges,263.0
300,10,lcc_nodes,198.0
300,10,lcc_ratio,0.66
300,10,avg_shortest_path_lcc,2.895246885094601
300,10,diameter_lcc,7.0
300,10,degree_assortativity_ud,-0.43498897518501534
300,10,avg_clustering_ud,0.0
300,10,modularity_ud,0.6216355667787639
300,11,n_nodes,300.0
300,11,n_edges,271.0
300,11,lcc_nodes,201.0
300,11,lcc_ratio,0.67
300,11,avg_shortest_path_lcc,2.908457711442786
300,11,diameter_lcc,7.0
300,11,degree_assortativity_ud,-0.4183380372243124
300,11,avg_clustering_ud,0.0
300,11,modularity_ud,0.6284157895325556
300,12,n_nodes,300.0
300,12,n_edges,284.0
300,12,lcc_nodes,212.0
300,12,lcc_ratio,0.7066666666666667
300,12,avg_shortest_path_lcc,3.0697487257444336
300,12,diameter_lcc,8.0
300,12,degree_assortativity_ud,-0.40300146129073944
300,12,avg_clustering_ud,0.0
300,12,modularity_ud,0.6394588969823101
300,13,n_nodes,300.0
300,13,n_edges,284.0
300,13,lcc_nodes,217.0
300,13,lcc_ratio,0.7233333333333334
300,13,avg_shortest_path_lcc,3.0798771121351765
300,13,diameter_lcc,8.0
300,13,degree_assortativity_ud,-0.40716771644831506
300,13,avg_clustering_ud,0.0
300,13,modularity_ud,0.6404468741125401
300,14,n_nodes,300.0
300,14,n_edges,286.0
300,14,lcc_nodes,216.0
300,14,lcc_ratio,0.72
300,14,avg_shortest_path_lcc,3.0474160206718346
300,14,diameter_lcc,8.0
300,14,degree_assortativity_ud,-0.4062897419329079
300,14,avg_clustering_ud,0.0
300,14,modularity_ud,0.6368470597660632
300,15,n_nodes,300.0
300,15,n_edges,285.0
300,15,lcc_nodes,215.0
300,15,lcc_ratio,0.7166666666666667
300,15,avg_shortest_path_lcc,3.055161921321452
300,15,diameter_lcc,8.0
300,15,degree_assortativity_ud,-0.40497221807948064
300,15,avg_clustering_ud,0.0
300,15,modularity_ud,0.6390218670128607
300,16,n_nodes,300.0
300,16,n_edges,286.0
300,16,lcc_nodes,215.0
300,16,lcc_ratio,0.7166666666666667
300,16,avg_shortest_path_lcc,3.080634644642469
300,16,diameter_lcc,8.0
300,16,degree_assortativity_ud,-0.39841404220488846
300,16,avg_clustering_ud,0.0
300,16,modularity_ud,0.651559586797682
300,17,n_nodes,300.0
300,17,n_edges,287.0
300,17,lcc_nodes,214.0
300,17,lcc_ratio,0.7133333333333334
300,17,avg_shortest_path_lcc,3.097670132947216
300,17,diameter_lcc,8.0
300,17,degree_assortativity_ud,-0.3966273885552091
300,17,avg_clustering_ud,0.0
300,17,modularity_ud,0.6542656410154345
300,18,n_nodes,300.0
300,18,n_edges,271.0
300,18,lcc_nodes,198.0
300,18,lcc_ratio,0.66
300,18,avg_shortest_path_lcc,2.8565861662308363
300,18,diameter_lcc,7.0
300,18,degree_assortativity_ud,-0.4118099991899725
300,18,avg_clustering_ud,0.0
300,18,modularity_ud,0.6276999138712095
300,19,n_nodes,300.0
300,19,n_edges,286.0
300,19,lcc_nodes,215.0
300,19,lcc_ratio,0.7166666666666667
300,19,avg_shortest_path_lcc,3.060552053901326
300,19,diameter_lcc,8.0
300,19,degree_assortativity_ud,-0.40255617572914093
300,19,avg_clustering_ud,0.0
300,19,modularity_ud,0.6385553166457058
300,20,n_nodes,300.0
300,20,n_edges,282.0
300,20,lcc_nodes,212.0
300,20,lcc_ratio,0.7066666666666667
300,20,avg_shortest_path_lcc,3.0126531342215865
300,20,diameter_lcc,7.0
300,20,degree_assortativity_ud,-0.4082462979710217
300,20,avg_clustering_ud,0.0
300,20,modularity_ud,0.621165452653486
300,21,n_nodes,300.0
300,21,n_edges,287.0
300,21,lcc_nodes,217.0
300,21,lcc_ratio,0.7233333333333334
300,21,avg_shortest_path_lcc,3.0826079535756956
300,21,diameter_lcc,8.0
300,21,degree_assortativity_ud,-0.40156088792393285
300,21,avg_clustering_ud,0.0
300,21,modularity_ud,0.6420155439898895
300,22,n_nodes,300.0
300,22,n_edges,270.0
300,22,lcc_nodes,202.0
300,22,lcc_ratio,0.6733333333333333
300,22,avg_shortest_path_lcc,2.903600807841978
300,22,diameter_lcc,7.0
300,22,degree_assortativity_ud,-0.4240330135470637
300,22,avg_clustering_ud,0.0
300,22,modularity_ud,0.6291833701184631
